product_id,sku,name,category,cost_price_inr,selling_price_inr,reorder_level,vendor_id,is_active,primary_channel
PRD-5190,SKU-HAN-0190,Handloom Premium Craft SKU #190,Handloom Bed Linen & Curtains,1296,2537,49,VND-1183,TRUE,Myntra
PRD-5191,SKU-SPI-0191,Spices Premium Craft SKU #191,Spices & Gourmet Food Crafts,1675,4320,30,VND-1106,TRUE,Myntra
PRD-5192,SKU-JEW-0192,Jewelry Premium Craft SKU #192,Jewelry & Fashion Accessories,1765,3401,92,VND-1035,TRUE,Instagram DM
PRD-5193,SKU-FOO-0193,Footwear Premium Craft SKU #193,Footwear & Athletic Shoes,685,1508,53,VND-1247,TRUE,Flipkart
PRD-5194,SKU-STA-0194,Stationery Premium Craft SKU #194,Stationery & Corporate Gifting,1486,3478,54,VND-1180,TRUE,POS Counter
PRD-5195,SKU-PET-0195,Pet Premium Craft SKU #195,Pet Care & Organic Treats,596,1230,41,VND-1035,TRUE,Amazon IN
PRD-5196,SKU-KID-0196,Kids Premium Craft SKU #196,Kids Wear & Wooden Toys,644,1745,46,VND-1105,TRUE,Flipkart
PRD-5197,SKU-FIT-0197,Fitness Premium Craft SKU #197,Fitness Gear & Yoga Accessories,641,1252,58,VND-1068,TRUE,Instagram DM
PRD-5198,SKU-AUT-0198,Automotive Premium Craft SKU #198,Automotive Accessories,315,682,61,VND-1155,TRUE,Instagram DM
PRD-5199,SKU-TEX-0199,Textiles Premium Craft SKU #199,Textiles & Handblock Prints,1607,3975,26,VND-1064,TRUE,Amazon IN
PRD-5200,SKU-PUR-0200,Pure Premium Craft SKU #200,Pure Silk & Traditional Sarees,862,1597,71,VND-1210,TRUE,Myntra
PRD-5201,SKU-KNI-0201,Knitwear Premium Craft SKU #201,Knitwear & Everyday Apparel,2403,5346,79,VND-1192,TRUE,POS Counter
PRD-5202,SKU-BRA-0202,Brass Premium Craft SKU #202,Brass & Artisan Metalcraft,198,377,48,VND-1032,TRUE,Flipkart
PRD-5203,SKU-AYU-0203,Ayurvedic Premium Craft SKU #203,Ayurvedic Beauty & Wellness,494,1378,53,VND-1096,TRUE,Shopify Storefront
PRD-5204,SKU-LEA-0204,Leather Premium Craft SKU #204,Leather Footwear & Travel Goods,414,884,76,VND-1006,TRUE,Shopify Storefront
PRD-5205,SKU-ECO-0205,Eco-Friendly Premium Craft SKU #205,Eco-Friendly Packaging,1508,3028,79,VND-1232,TRUE,Myntra
PRD-5206,SKU-CON-0206,Consumer Premium Craft SKU #206,Consumer Electronics Accessories,1767,4670,68,VND-1111,TRUE,POS Counter
PRD-5207,SKU-ORG-0207,Organic Premium Craft SKU #207,Organic Home & Kitchenware,1029,3441,55,VND-1091,TRUE,POS Counter
PRD-5208,SKU-HAN-0208,Handloom Premium Craft SKU #208,Handloom Bed Linen & Curtains,1156,3352,83,VND-1009,TRUE,Myntra
PRD-5209,SKU-SPI-0209,Spices Premium Craft SKU #209,Spices & Gourmet Food Crafts,399,777,69,VND-1123,TRUE,POS Counter
PRD-5210,SKU-JEW-0210,Jewelry Premium Craft SKU #210,Jewelry & Fashion Accessories,2303,5120,89,VND-1165,TRUE,Flipkart
PRD-5211,SKU-FOO-0211,Footwear Premium Craft SKU #211,Footwear & Athletic Shoes,1620,4237,82,VND-1201,TRUE,Myntra
PRD-5212,SKU-STA-0212,Stationery Premium Craft SKU #212,Stationery & Corporate Gifting,1467,3609,43,VND-1129,FALSE,Myntra
PRD-5213,SKU-PET-0213,Pet Premium Craft SKU #213,Pet Care & Organic Treats,270,897,55,VND-1057,TRUE,Flipkart
PRD-5214,SKU-KID-0214,Kids Premium Craft SKU #214,Kids Wear & Wooden Toys,1614,5009,49,VND-1136,TRUE,Shopify Storefront
PRD-5215,SKU-FIT-0215,Fitness Premium Craft SKU #215,Fitness Gear & Yoga Accessories,1137,2561,27,VND-1064,TRUE,POS Counter
PRD-5216,SKU-AUT-0216,Automotive Premium Craft SKU #216,Automotive Accessories,1740,4181,42,VND-1148,TRUE,Myntra
PRD-5217,SKU-TEX-0217,Textiles Premium Craft SKU #217,Textiles & Handblock Prints,1619,5429,23,VND-1082,TRUE,Amazon IN
PRD-5218,SKU-PUR-0218,Pure Premium Craft SKU #218,Pure Silk & Traditional Sarees,2475,6826,92,VND-1243,TRUE,Flipkart
PRD-5219,SKU-KNI-0219,Knitwear Premium Craft SKU #219,Knitwear & Everyday Apparel,1415,2969,24,VND-1139,TRUE,POS Counter
PRD-5220,SKU-BRA-0220,Brass Premium Craft SKU #220,Brass & Artisan Metalcraft,1046,1918,81,VND-1155,FALSE,Myntra
PRD-5221,SKU-AYU-0221,Ayurvedic Premium Craft SKU #221,Ayurvedic Beauty & Wellness,684,1627,42,VND-1052,TRUE,Amazon IN
PRD-5222,SKU-LEA-0222,Leather Premium Craft SKU #222,Leather Footwear & Travel Goods,239,490,38,VND-1016,TRUE,Myntra
PRD-5223,SKU-ECO-0223,Eco-Friendly Premium Craft SKU #223,Eco-Friendly Packaging,1644,5643,67,VND-1221,TRUE,Instagram DM
PRD-5224,SKU-CON-0224,Consumer Premium Craft SKU #224,Consumer Electronics Accessories,563,1335,61,VND-1102,TRUE,POS Counter
PRD-5225,SKU-ORG-0225,Organic Premium Craft SKU #225,Organic Home & Kitchenware,1939,6100,82,VND-1188,TRUE,POS Counter
PRD-5226,SKU-HAN-0226,Handloom Premium Craft SKU #226,Handloom Bed Linen & Curtains,2451,7301,98,VND-1182,TRUE,POS Counter
PRD-5227,SKU-SPI-0227,Spices Premium Craft SKU #227,Spices & Gourmet Food Crafts,868,2120,57,VND-1171,TRUE,Instagram DM
PRD-5228,SKU-JEW-0228,Jewelry Premium Craft SKU #228,Jewelry & Fashion Accessories,2496,6154,92,VND-1001,FALSE,Myntra
PRD-5229,SKU-FOO-0229,Footwear Premium Craft SKU #229,Footwear & Athletic Shoes,1054,3043,33,VND-1082,TRUE,POS Counter
PRD-5230,SKU-STA-0230,Stationery Premium Craft SKU #230,Stationery & Corporate Gifting,468,1031,60,VND-1085,TRUE,Shopify Storefront
PRD-5231,SKU-PET-0231,Pet Premium Craft SKU #231,Pet Care & Organic Treats,1525,3902,53,VND-1211,TRUE,Instagram DM
PRD-5232,SKU-KID-0232,Kids Premium Craft SKU #232,Kids Wear & Wooden Toys,1585,3544,33,VND-1018,TRUE,Shopify Storefront
PRD-5233,SKU-FIT-0233,Fitness Premium Craft SKU #233,Fitness Gear & Yoga Accessories,1944,5920,41,VND-1099,TRUE,Flipkart
PRD-5234,SKU-AUT-0234,Automotive Premium Craft SKU #234,Automotive Accessories,1701,4077,68,VND-1226,TRUE,Flipkart
PRD-5235,SKU-TEX-0235,Textiles Premium Craft SKU #235,Textiles & Handblock Prints,1073,2228,29,VND-1202,TRUE,Shopify Storefront
PRD-5236,SKU-PUR-0236,Pure Premium Craft SKU #236,Pure Silk & Traditional Sarees,232,543,33,VND-1076,TRUE,POS Counter
PRD-5237,SKU-KNI-0237,Knitwear Premium Craft SKU #237,Knitwear & Everyday Apparel,1687,3498,29,VND-1228,TRUE,Shopify Storefront
PRD-5238,SKU-BRA-0238,Brass Premium Craft SKU #238,Brass & Artisan Metalcraft,2127,6376,75,VND-1087,TRUE,POS Counter
PRD-5239,SKU-AYU-0239,Ayurvedic Premium Craft SKU #239,Ayurvedic Beauty & Wellness,1928,3985,32,VND-1156,TRUE,POS Counter
PRD-5240,SKU-LEA-0240,Leather Premium Craft SKU #240,Leather Footwear & Travel Goods,2419,7323,89,VND-1105,TRUE,Amazon IN
PRD-5241,SKU-ECO-0241,Eco-Friendly Premium Craft SKU #241,Eco-Friendly Packaging,1122,2202,70,VND-1077,TRUE,Flipkart
PRD-5242,SKU-CON-0242,Consumer Premium Craft SKU #242,Consumer Electronics Accessories,373,900,74,VND-1040,TRUE,Instagram DM
PRD-5243,SKU-ORG-0243,Organic Premium Craft SKU #243,Organic Home & Kitchenware,2117,4529,23,VND-1161,TRUE,Instagram DM
PRD-5244,SKU-HAN-0244,Handloom Premium Craft SKU #244,Handloom Bed Linen & Curtains,485,1263,34,VND-1075,TRUE,Flipkart
PRD-5245,SKU-SPI-0245,Spices Premium Craft SKU #245,Spices & Gourmet Food Crafts,2153,7150,53,VND-1121,TRUE,Myntra
PRD-5246,SKU-JEW-0246,Jewelry Premium Craft SKU #246,Jewelry & Fashion Accessories,907,2204,68,VND-1100,TRUE,Flipkart
PRD-5247,SKU-FOO-0247,Footwear Premium Craft SKU #247,Footwear & Athletic Shoes,1228,3128,53,VND-1012,TRUE,Amazon IN
PRD-5248,SKU-STA-0248,Stationery Premium Craft SKU #248,Stationery & Corporate Gifting,402,826,32,VND-1145,TRUE,Amazon IN
PRD-5249,SKU-PET-0249,Pet Premium Craft SKU #249,Pet Care & Organic Treats,2367,5926,95,VND-1207,TRUE,Shopify Storefront
PRD-5250,SKU-KID-0250,Kids Premium Craft SKU #250,Kids Wear & Wooden Toys,1735,5536,73,VND-1216,TRUE,Instagram DM
PRD-5251,SKU-FIT-0251,Fitness Premium Craft SKU #251,Fitness Gear & Yoga Accessories,2094,5807,50,VND-1222,TRUE,Shopify Storefront
PRD-5252,SKU-AUT-0252,Automotive Premium Craft SKU #252,Automotive Accessories,292,774,86,VND-1102,TRUE,Instagram DM
PRD-5253,SKU-TEX-0253,Textiles Premium Craft SKU #253,Textiles & Handblock Prints,753,1509,77,VND-1159,TRUE,POS Counter
PRD-5254,SKU-PUR-0254,Pure Premium Craft SKU #254,Pure Silk & Traditional Sarees,1017,3228,36,VND-1249,FALSE,Shopify Storefront
PRD-5255,SKU-KNI-0255,Knitwear Premium Craft SKU #255,Knitwear & Everyday Apparel,1933,4142,100,VND-1175,TRUE,Myntra
PRD-5256,SKU-BRA-0256,Brass Premium Craft SKU #256,Brass & Artisan Metalcraft,1459,4885,28,VND-1067,TRUE,Myntra
PRD-5257,SKU-AYU-0257,Ayurvedic Premium Craft SKU #257,Ayurvedic Beauty & Wellness,2411,5676,55,VND-1102,TRUE,Shopify Storefront
PRD-5258,SKU-LEA-0258,Leather Premium Craft SKU #258,Leather Footwear & Travel Goods,2290,7165,34,VND-1202,TRUE,POS Counter
PRD-5259,SKU-ECO-0259,Eco-Friendly Premium Craft SKU #259,Eco-Friendly Packaging,560,1888,92,VND-1146,TRUE,Amazon IN
PRD-5260,SKU-CON-0260,Consumer Premium Craft SKU #260,Consumer Electronics Accessories,2343,7723,72,VND-1223,TRUE,Instagram DM
PRD-5261,SKU-ORG-0261,Organic Premium Craft SKU #261,Organic Home & Kitchenware,2493,7068,24,VND-1125,TRUE,Flipkart
PRD-5262,SKU-HAN-0262,Handloom Premium Craft SKU #262,Handloom Bed Linen & Curtains,1795,3349,62,VND-1037,TRUE,Shopify Storefront
PRD-5263,SKU-SPI-0263,Spices Premium Craft SKU #263,Spices & Gourmet Food Crafts,2096,7053,67,VND-1191,FALSE,Amazon IN
PRD-5264,SKU-JEW-0264,Jewelry Premium Craft SKU #264,Jewelry & Fashion Accessories,1298,4196,32,VND-1080,TRUE,POS Counter
PRD-5265,SKU-FOO-0265,Footwear Premium Craft SKU #265,Footwear & Athletic Shoes,1380,4769,76,VND-1035,TRUE,Amazon IN
PRD-5266,SKU-STA-0266,Stationery Premium Craft SKU #266,Stationery & Corporate Gifting,1857,5252,31,VND-1069,TRUE,POS Counter
PRD-5267,SKU-PET-0267,Pet Premium Craft SKU #267,Pet Care & Organic Treats,1817,5559,86,VND-1234,TRUE,Shopify Storefront
PRD-5268,SKU-KID-0268,Kids Premium Craft SKU #268,Kids Wear & Wooden Toys,801,1531,84,VND-1132,TRUE,Myntra
PRD-5269,SKU-FIT-0269,Fitness Premium Craft SKU #269,Fitness Gear & Yoga Accessories,2479,4584,44,VND-1226,TRUE,POS Counter
PRD-5270,SKU-AUT-0270,Automotive Premium Craft SKU #270,Automotive Accessories,386,858,78,VND-1215,TRUE,Amazon IN
PRD-5271,SKU-TEX-0271,Textiles Premium Craft SKU #271,Textiles & Handblock Prints,965,2186,79,VND-1181,TRUE,Instagram DM
PRD-5272,SKU-PUR-0272,Pure Premium Craft SKU #272,Pure Silk & Traditional Sarees,657,1943,50,VND-1237,TRUE,Myntra
PRD-5273,SKU-KNI-0273,Knitwear Premium Craft SKU #273,Knitwear & Everyday Apparel,877,3010,80,VND-1115,TRUE,Amazon IN
PRD-5274,SKU-BRA-0274,Brass Premium Craft SKU #274,Brass & Artisan Metalcraft,819,2640,53,VND-1089,TRUE,Instagram DM
PRD-5275,SKU-AYU-0275,Ayurvedic Premium Craft SKU #275,Ayurvedic Beauty & Wellness,1317,2432,26,VND-1024,TRUE,Myntra
PRD-5276,SKU-LEA-0276,Leather Premium Craft SKU #276,Leather Footwear & Travel Goods,1027,3345,48,VND-1200,TRUE,Amazon IN
PRD-5277,SKU-ECO-0277,Eco-Friendly Premium Craft SKU #277,Eco-Friendly Packaging,1827,4882,21,VND-1167,TRUE,POS Counter
PRD-5278,SKU-CON-0278,Consumer Premium Craft SKU #278,Consumer Electronics Accessories,859,2424,21,VND-1166,TRUE,Myntra
PRD-5279,SKU-ORG-0279,Organic Premium Craft SKU #279,Organic Home & Kitchenware,1401,4219,55,VND-1207,TRUE,Flipkart
PRD-5280,SKU-HAN-0280,Handloom Premium Craft SKU #280,Handloom Bed Linen & Curtains,1578,4071,47,VND-1219,TRUE,Instagram DM
PRD-5281,SKU-SPI-0281,Spices Premium Craft SKU #281,Spices & Gourmet Food Crafts,1776,4961,20,VND-1134,TRUE,Instagram DM
PRD-5282,SKU-JEW-0282,Jewelry Premium Craft SKU #282,Jewelry & Fashion Accessories,1682,4633,96,VND-1248,TRUE,Amazon IN
PRD-5283,SKU-FOO-0283,Footwear Premium Craft SKU #283,Footwear & Athletic Shoes,592,1550,63,VND-1176,TRUE,Instagram DM
PRD-5284,SKU-STA-0284,Stationery Premium Craft SKU #284,Stationery & Corporate Gifting,1284,2881,58,VND-1084,TRUE,Myntra
PRD-5285,SKU-PET-0285,Pet Premium Craft SKU #285,Pet Care & Organic Treats,1134,3775,96,VND-1196,TRUE,Amazon IN
PRD-5286,SKU-KID-0286,Kids Premium Craft SKU #286,Kids Wear & Wooden Toys,723,2187,83,VND-1175,TRUE,Amazon IN
PRD-5287,SKU-FIT-0287,Fitness Premium Craft SKU #287,Fitness Gear & Yoga Accessories,1864,4637,24,VND-1233,TRUE,Myntra
PRD-5288,SKU-AUT-0288,Automotive Premium Craft SKU #288,Automotive Accessories,927,2209,48,VND-1209,TRUE,Instagram DM
PRD-5289,SKU-TEX-0289,Textiles Premium Craft SKU #289,Textiles & Handblock Prints,2098,7009,65,VND-1201,TRUE,POS Counter
PRD-5290,SKU-PUR-0290,Pure Premium Craft SKU #290,Pure Silk & Traditional Sarees,2436,5134,32,VND-1216,TRUE,Instagram DM
PRD-5291,SKU-KNI-0291,Knitwear Premium Craft SKU #291,Knitwear & Everyday Apparel,2439,7553,43,VND-1067,TRUE,Amazon IN
PRD-5292,SKU-BRA-0292,Brass Premium Craft SKU #292,Brass & Artisan Metalcraft,515,1121,48,VND-1168,TRUE,Amazon IN
PRD-5293,SKU-AYU-0293,Ayurvedic Premium Craft SKU #293,Ayurvedic Beauty & Wellness,1507,3664,94,VND-1108,TRUE,Shopify Storefront
PRD-5294,SKU-LEA-0294,Leather Premium Craft SKU #294,Leather Footwear & Travel Goods,369,1207,94,VND-1121,TRUE,Myntra
PRD-5295,SKU-ECO-0295,Eco-Friendly Premium Craft SKU #295,Eco-Friendly Packaging,2084,6902,84,VND-1019,TRUE,Instagram DM
PRD-5296,SKU-CON-0296,Consumer Premium Craft SKU #296,Consumer Electronics Accessories,2320,5352,26,VND-1098,TRUE,POS Counter
PRD-5297,SKU-ORG-0297,Organic Premium Craft SKU #297,Organic Home & Kitchenware,970,2311,92,VND-1036,TRUE,Flipkart
PRD-5298,SKU-HAN-0298,Handloom Premium Craft SKU #298,Handloom Bed Linen & Curtains,1445,4719,43,VND-1037,TRUE,Flipkart
PRD-5299,SKU-SPI-0299,Spices Premium Craft SKU #299,Spices & Gourmet Food Crafts,874,2038,27,VND-1086,FALSE,Amazon IN
PRD-5300,SKU-JEW-0300,Jewelry Premium Craft SKU #300,Jewelry & Fashion Accessories,840,2334,40,VND-1054,TRUE,Shopify Storefront
PRD-5301,SKU-FOO-0301,Footwear Premium Craft SKU #301,Footwear & Athletic Shoes,1926,5540,71,VND-1034,TRUE,Flipkart
PRD-5302,SKU-STA-0302,Stationery Premium Craft SKU #302,Stationery & Corporate Gifting,169,315,45,VND-1099,TRUE,Shopify Storefront
PRD-5303,SKU-PET-0303,Pet Premium Craft SKU #303,Pet Care & Organic Treats,1469,4534,87,VND-1229,TRUE,Instagram DM
PRD-5304,SKU-KID-0304,Kids Premium Craft SKU #304,Kids Wear & Wooden Toys,1169,2553,64,VND-1002,TRUE,Shopify Storefront
PRD-5305,SKU-FIT-0305,Fitness Premium Craft SKU #305,Fitness Gear & Yoga Accessories,2211,6192,41,VND-1099,TRUE,Shopify Storefront
PRD-5306,SKU-AUT-0306,Automotive Premium Craft SKU #306,Automotive Accessories,1341,3453,86,VND-1077,TRUE,Amazon IN
PRD-5307,SKU-TEX-0307,Textiles Premium Craft SKU #307,Textiles & Handblock Prints,698,1663,82,VND-1112,TRUE,POS Counter
PRD-5308,SKU-PUR-0308,Pure Premium Craft SKU #308,Pure Silk & Traditional Sarees,1802,3302,48,VND-1043,TRUE,POS Counter
PRD-5309,SKU-KNI-0309,Knitwear Premium Craft SKU #309,Knitwear & Everyday Apparel,239,669,41,VND-1055,TRUE,Instagram DM
PRD-5310,SKU-BRA-0310,Brass Premium Craft SKU #310,Brass & Artisan Metalcraft,303,738,52,VND-1167,TRUE,Myntra
PRD-5311,SKU-AYU-0311,Ayurvedic Premium Craft SKU #311,Ayurvedic Beauty & Wellness,346,1012,22,VND-1013,FALSE,Shopify Storefront
PRD-5312,SKU-LEA-0312,Leather Premium Craft SKU #312,Leather Footwear & Travel Goods,1969,4817,90,VND-1107,TRUE,Instagram DM
PRD-5313,SKU-ECO-0313,Eco-Friendly Premium Craft SKU #313,Eco-Friendly Packaging,991,2954,100,VND-1040,FALSE,Flipkart
PRD-5314,SKU-CON-0314,Consumer Premium Craft SKU #314,Consumer Electronics Accessories,563,1647,54,VND-1170,TRUE,Instagram DM
PRD-5315,SKU-ORG-0315,Organic Premium Craft SKU #315,Organic Home & Kitchenware,1865,5990,33,VND-1036,TRUE,Myntra
PRD-5316,SKU-HAN-0316,Handloom Premium Craft SKU #316,Handloom Bed Linen & Curtains,1307,2605,33,VND-1031,TRUE,Myntra
PRD-5317,SKU-SPI-0317,Spices Premium Craft SKU #317,Spices & Gourmet Food Crafts,1227,3943,45,VND-1052,TRUE,Flipkart
PRD-5318,SKU-JEW-0318,Jewelry Premium Craft SKU #318,Jewelry & Fashion Accessories,806,1504,83,VND-1076,TRUE,Instagram DM
PRD-5319,SKU-FOO-0319,Footwear Premium Craft SKU #319,Footwear & Athletic Shoes,2118,5002,20,VND-1239,FALSE,Shopify Storefront
PRD-5320,SKU-STA-0320,Stationery Premium Craft SKU #320,Stationery & Corporate Gifting,602,1938,83,VND-1233,TRUE,Shopify Storefront
PRD-5321,SKU-PET-0321,Pet Premium Craft SKU #321,Pet Care & Organic Treats,2245,4327,32,VND-1200,TRUE,Instagram DM
PRD-5322,SKU-KID-0322,Kids Premium Craft SKU #322,Kids Wear & Wooden Toys,2020,7031,57,VND-1060,TRUE,Shopify Storefront
PRD-5323,SKU-FIT-0323,Fitness Premium Craft SKU #323,Fitness Gear & Yoga Accessories,865,2842,57,VND-1026,TRUE,Instagram DM
PRD-5324,SKU-AUT-0324,Automotive Premium Craft SKU #324,Automotive Accessories,1894,5787,32,VND-1081,TRUE,Shopify Storefront
PRD-5325,SKU-TEX-0325,Textiles Premium Craft SKU #325,Textiles & Handblock Prints,716,2096,41,VND-1003,TRUE,Flipkart
PRD-5326,SKU-PUR-0326,Pure Premium Craft SKU #326,Pure Silk & Traditional Sarees,1248,4110,31,VND-1245,TRUE,Amazon IN
PRD-5327,SKU-KNI-0327,Knitwear Premium Craft SKU #327,Knitwear & Everyday Apparel,616,1528,78,VND-1047,TRUE,Flipkart
PRD-5328,SKU-BRA-0328,Brass Premium Craft SKU #328,Brass & Artisan Metalcraft,2108,6660,41,VND-1177,TRUE,Instagram DM
PRD-5329,SKU-AYU-0329,Ayurvedic Premium Craft SKU #329,Ayurvedic Beauty & Wellness,390,1352,40,VND-1186,TRUE,Myntra
PRD-5330,SKU-LEA-0330,Leather Premium Craft SKU #330,Leather Footwear & Travel Goods,2480,7324,43,VND-1124,TRUE,Amazon IN
PRD-5331,SKU-ECO-0331,Eco-Friendly Premium Craft SKU #331,Eco-Friendly Packaging,268,875,36,VND-1157,TRUE,Flipkart
PRD-5332,SKU-CON-0332,Consumer Premium Craft SKU #332,Consumer Electronics Accessories,1834,4675,28,VND-1029,TRUE,Amazon IN
PRD-5333,SKU-ORG-0333,Organic Premium Craft SKU #333,Organic Home & Kitchenware,2299,7137,93,VND-1004,TRUE,POS Counter
PRD-5334,SKU-HAN-0334,Handloom Premium Craft SKU #334,Handloom Bed Linen & Curtains,1535,4117,99,VND-1245,TRUE,Instagram DM
PRD-5335,SKU-SPI-0335,Spices Premium Craft SKU #335,Spices & Gourmet Food Crafts,1168,3059,69,VND-1187,TRUE,Myntra
PRD-5336,SKU-JEW-0336,Jewelry Premium Craft SKU #336,Jewelry & Fashion Accessories,373,678,40,VND-1229,TRUE,Flipkart
PRD-5337,SKU-FOO-0337,Footwear Premium Craft SKU #337,Footwear & Athletic Shoes,2180,7146,29,VND-1219,TRUE,Amazon IN
PRD-5338,SKU-STA-0338,Stationery Premium Craft SKU #338,Stationery & Corporate Gifting,1505,5191,26,VND-1062,TRUE,Myntra
PRD-5339,SKU-PET-0339,Pet Premium Craft SKU #339,Pet Care & Organic Treats,1700,4225,50,VND-1165,TRUE,Flipkart
PRD-5340,SKU-KID-0340,Kids Premium Craft SKU #340,Kids Wear & Wooden Toys,2497,6396,83,VND-1206,TRUE,Shopify Storefront
PRD-5341,SKU-FIT-0341,Fitness Premium Craft SKU #341,Fitness Gear & Yoga Accessories,222,438,72,VND-1128,FALSE,Myntra
PRD-5342,SKU-AUT-0342,Automotive Premium Craft SKU #342,Automotive Accessories,522,1642,99,VND-1001,TRUE,Myntra
PRD-5343,SKU-TEX-0343,Textiles Premium Craft SKU #343,Textiles & Handblock Prints,997,2904,78,VND-1144,TRUE,Amazon IN
PRD-5344,SKU-PUR-0344,Pure Premium Craft SKU #344,Pure Silk & Traditional Sarees,372,1186,78,VND-1212,TRUE,Myntra
PRD-5345,SKU-KNI-0345,Knitwear Premium Craft SKU #345,Knitwear & Everyday Apparel,2087,6299,66,VND-1154,TRUE,Shopify Storefront
PRD-5346,SKU-BRA-0346,Brass Premium Craft SKU #346,Brass & Artisan Metalcraft,1058,1908,65,VND-1025,TRUE,Amazon IN
PRD-5347,SKU-AYU-0347,Ayurvedic Premium Craft SKU #347,Ayurvedic Beauty & Wellness,2288,5572,33,VND-1141,FALSE,POS Counter
PRD-5348,SKU-LEA-0348,Leather Premium Craft SKU #348,Leather Footwear & Travel Goods,725,2317,72,VND-1127,TRUE,Myntra
PRD-5349,SKU-ECO-0349,Eco-Friendly Premium Craft SKU #349,Eco-Friendly Packaging,918,1840,70,VND-1051,TRUE,POS Counter
PRD-5350,SKU-CON-0350,Consumer Premium Craft SKU #350,Consumer Electronics Accessories,1534,3042,73,VND-1184,FALSE,Instagram DM
PRD-5351,SKU-ORG-0351,Organic Premium Craft SKU #351,Organic Home & Kitchenware,654,2035,77,VND-1215,TRUE,Myntra
PRD-5352,SKU-HAN-0352,Handloom Premium Craft SKU #352,Handloom Bed Linen & Curtains,2215,4493,83,VND-1245,FALSE,Instagram DM
PRD-5353,SKU-SPI-0353,Spices Premium Craft SKU #353,Spices & Gourmet Food Crafts,2416,8190,94,VND-1013,TRUE,Myntra
PRD-5354,SKU-JEW-0354,Jewelry Premium Craft SKU #354,Jewelry & Fashion Accessories,875,2604,42,VND-1200,TRUE,POS Counter
PRD-5355,SKU-FOO-0355,Footwear Premium Craft SKU #355,Footwear & Athletic Shoes,1736,5065,97,VND-1027,TRUE,Myntra
PRD-5356,SKU-STA-0356,Stationery Premium Craft SKU #356,Stationery & Corporate Gifting,1725,4332,97,VND-1226,TRUE,POS Counter
PRD-5357,SKU-PET-0357,Pet Premium Craft SKU #357,Pet Care & Organic Treats,1779,6116,57,VND-1071,TRUE,POS Counter
PRD-5358,SKU-KID-0358,Kids Premium Craft SKU #358,Kids Wear & Wooden Toys,1840,5196,85,VND-1036,TRUE,Instagram DM
PRD-5359,SKU-FIT-0359,Fitness Premium Craft SKU #359,Fitness Gear & Yoga Accessories,1435,4319,90,VND-1141,TRUE,POS Counter
PRD-5360,SKU-AUT-0360,Automotive Premium Craft SKU #360,Automotive Accessories,1340,3976,36,VND-1054,TRUE,Instagram DM
PRD-5361,SKU-TEX-0361,Textiles Premium Craft SKU #361,Textiles & Handblock Prints,878,2332,61,VND-1250,TRUE,Amazon IN
PRD-5362,SKU-PUR-0362,Pure Premium Craft SKU #362,Pure Silk & Traditional Sarees,2117,5908,73,VND-1144,TRUE,Myntra
PRD-5363,SKU-KNI-0363,Knitwear Premium Craft SKU #363,Knitwear & Everyday Apparel,1880,5967,86,VND-1074,TRUE,Flipkart
PRD-5364,SKU-BRA-0364,Brass Premium Craft SKU #364,Brass & Artisan Metalcraft,367,1078,45,VND-1038,TRUE,POS Counter
PRD-5365,SKU-AYU-0365,Ayurvedic Premium Craft SKU #365,Ayurvedic Beauty & Wellness,1176,2409,27,VND-1074,TRUE,Amazon IN
PRD-5366,SKU-LEA-0366,Leather Premium Craft SKU #366,Leather Footwear & Travel Goods,2366,4388,77,VND-1053,TRUE,Instagram DM
PRD-5367,SKU-ECO-0367,Eco-Friendly Premium Craft SKU #367,Eco-Friendly Packaging,2451,8015,91,VND-1190,TRUE,Myntra
PRD-5368,SKU-CON-0368,Consumer Premium Craft SKU #368,Consumer Electronics Accessories,1328,3954,26,VND-1201,TRUE,Flipkart
PRD-5369,SKU-ORG-0369,Organic Premium Craft SKU #369,Organic Home & Kitchenware,1430,4921,26,VND-1107,FALSE,Amazon IN
PRD-5370,SKU-HAN-0370,Handloom Premium Craft SKU #370,Handloom Bed Linen & Curtains,1964,6306,67,VND-1052,TRUE,Myntra
PRD-5371,SKU-SPI-0371,Spices Premium Craft SKU #371,Spices & Gourmet Food Crafts,954,2975,44,VND-1190,TRUE,POS Counter
PRD-5372,SKU-JEW-0372,Jewelry Premium Craft SKU #372,Jewelry & Fashion Accessories,455,963,42,VND-1175,TRUE,Shopify Storefront
PRD-5373,SKU-FOO-0373,Footwear Premium Craft SKU #373,Footwear & Athletic Shoes,316,798,91,VND-1097,TRUE,POS Counter
PRD-5374,SKU-STA-0374,Stationery Premium Craft SKU #374,Stationery & Corporate Gifting,1194,2160,79,VND-1150,TRUE,POS Counter
PRD-5375,SKU-PET-0375,Pet Premium Craft SKU #375,Pet Care & Organic Treats,779,2631,96,VND-1011,TRUE,Instagram DM
PRD-5376,SKU-KID-0376,Kids Premium Craft SKU #376,Kids Wear & Wooden Toys,1383,3642,93,VND-1158,TRUE,Shopify Storefront
PRD-5377,SKU-FIT-0377,Fitness Premium Craft SKU #377,Fitness Gear & Yoga Accessories,1451,3907,43,VND-1201,TRUE,Myntra
